Date,Open,High,Low,Close,Volume,sentiment_score,return_1d,return_7d,volatility_7d,volatility_14d,ma_7,ma_21,ma_cross,hl_ratio,oc_ratio,volume_ma7,volume_ratio,sentiment_lag1,sentiment_lag2,sentiment_rolling7,rsi_14
2021-12-05,49201.51953125,49768.1484375,47857.49609375,49368.84765625,37198201161,0.0,0.003417522933012007,-0.13763880781448468,3735.0673236386206,2876.651763787633,54383.91908482143,56729.08184523809,-2345.1627604166642,0.03870157871728479,0.0034008731151834184,39527230258.85714,0.9410778574009684,0.0,0.0,0.013549999999999998,29.796559194390397
2021-12-06,49413.48046875,50929.51953125,47281.03515625,50582.625,37707308001,0.0,0.02458589579002135,-0.12496748821720283,3628.23746103861,3115.0464221777274,53351.927455357145,56111.212983630954,-2759.285528273809,0.07212920197399798,0.023660436790915562,40289582779.57143,0.9359071352835961,0.0,0.0,0.013549999999999998,36.99542843429127
2021-12-07,50581.828125,51934.78125,50175.80859375,50700.0859375,33676814852,0.0,0.002322159783127109,-0.11060946843807151,3341.3879368825033,3195.2975621577,52451.16462053572,55660.681547619046,-3209.5169270833285,0.03469368194796268,0.002337950542391552,39856471384.42857,0.8449522419377324,0.0,0.0,0.0,33.471057212183695
2021-12-08,50667.6484375,51171.375,48765.98828125,50504.796875,28479699446,0.0,-0.00385184874717448,-0.11750919879247845,2629.3566692322056,3300.567658203108,51490.44587053572,55191.00465029762,-3700.558779761901,0.047626896207569394,-0.003214113295604829,38659543404.28571,0.7366796640139004,0.0,0.0,0.0,35.33010321188529
2021-12-09,50450.08203125,50797.1640625,47358.3515625,47672.12109375,29603577251,0.0,-0.05608726213196957,-0.15591423098159185,1830.7401410908335,3546.443104322488,50232.48939732143,54749.57533482143,-4517.0859375,0.07213466531596895,-0.0550635564037193,38262916056.42857,0.7736884770450287,0.0,0.0,0.0,27.693089477003497
2021-12-10,47642.14453125,50015.25390625,47023.69921875,47243.3046875,30966005122,0.12335,-0.00899511908452133,-0.11856621940826972,1411.1011138614047,3891.5789106145176,49324.640625,54231.657552083336,-4907.016927083336,0.06332229947266006,-0.008371576209974935,37002469043.14286,0.8368632127195439,0.0,0.0,0.01762142857142857,32.664981802006
2021-12-11,47264.6328125,49458.2109375,46942.34765625,49362.5078125,25775869261,0.4404,0.044857216044006165,0.0032886661617195223,1410.057412134943,3948.7778213490737,49347.755580357145,53739.529575892855,-4391.77399553571,0.05096708803382375,0.044385725121833135,31915353584.857143,0.807632263652246,0.12335,0.0,0.08053571428571428,35.74232244014945
2021-12-12,49354.85546875,50724.8671875,48725.8515625,50098.3359375,21939223599,0.0,0.014906619570362878,0.014776287393405418,1438.5453040622624,3733.9948874873166,49451.96819196428,53328.475260416664,-3876.5070684523816,0.03990183680938754,0.015063978238589905,29735499647.42857,0.7378125089247402,0.4404,0.12335,0.08053571428571428,29.48194354177535
2021-12-13,50114.7421875,50205.0,45894.84765625,46737.48046875,32166727776,0.00645,-0.0670851717099511,-0.07601710135150164,1652.995865121192,3559.006889667143,48902.661830357145,52873.627232142855,-3970.96540178571,0.09222046846602888,-0.06739058351561035,28943988186.714287,1.1113440058258799,0.0,0.4404,0.08145714285714285,22.63746514125036
2021-12-14,46709.82421875,48431.3984375,46424.49609375,46612.6328125,34638619079,0.0167,-0.00267125345649466,-0.080620240566037,1634.0704885658702,3314.0682167076698,48318.739955357145,52351.891927083336,-4033.151971726191,0.04305490212970364,-0.002080748704915613,29081388790.57143,1.1910923281019612,0.00645,0.0,0.08384285714285714,23.42054570822367
2021-12-15,48379.75390625,49473.95703125,46671.96484375,48896.72265625,36541828520,0.327075,0.04900151967252708,-0.031840029427897765,1366.682275060949,2677.284529866466,48089.01506696428,52000.287016369046,-3911.2719494047633,0.057304294342963455,0.01068564240739585,30233121515.42857,1.2086687278173367,0.0167,0.00645,0.13056785714285715,30.719431313716868
2021-12-16,48900.46484375,49425.57421875,47529.87890625,47665.42578125,27268150947,0.1761499999999999,-0.025181582897818466,-0.00014044503047883072,1367.0249656326143,1909.8377392768675,48088.05859375,51542.70349702381,-3454.644903273809,0.03977086706829972,-0.02525618246056103,29899489186.285713,0.9119938731096231,0.327075,0.0167,0.15573214285714282,30.052895849712982
2021-12-17,47653.73046875,48004.89453125,45618.21484375,46202.14453125,32902725329,-0.142975,-0.030699007215741814,-0.02203825839739526,1522.1009065789199,1582.7159618365265,47939.32142857143,51191.86439732143,-3252.54296875,0.05165733564349396,-0.030461118641108485,30176163501.57143,1.090354820197292,0.1761499999999999,0.327075,0.11768571428571427,32.111782440806635
2021-12-18,46219.25390625,47313.828125,45598.44140625,46848.77734375,26098292690,-0.2787,0.013995731563123393,-0.05092388089961364,1423.720617700951,1641.4376225496558,47580.217075892855,50812.51674107143,-3232.2996651785725,0.036615399931645094,0.013620372124069979,30222223991.42857,0.863546398749537,-0.142975,0.1761499999999999,0.014957142857142836,43.05076795620028
2021-12-19,46853.8671875,48089.6640625,46502.953125,46707.015625,25154053861,0.0,-0.0030259427628138713,-0.0676932726214865,907.4169308937106,1682.2192921684664,47095.74274553572,50310.54334077381,-3214.800595238092,0.033971576138354484,-0.0031342463560655263,30681485457.42857,0.8198447202271859,-0.2787,-0.142975,0.014957142857142836,42.1228073055252
2021-12-20,46707.0625,47401.71875,45579.80859375,46880.27734375,30961902129,0.0,0.003709543768351198,0.0030552968103507716,899.5918895748383,1579.2098197362093,47116.142299107145,49790.243861607145,-2674.1015625,0.0388630413359296,0.003708536449921251,30509367507.857143,1.01483264512207,0.0,-0.2787,0.014035714285714264,38.32457451507863
2021-12-21,46886.078125,49300.91796875,46698.7734375,48936.61328125,27055803928,0.0,0.04386356169401262,0.0498573096717847,1091.2249362642342,1409.270332733367,47448.13950892857,49406.01469494047,-1957.875186011901,0.0531737763766952,0.04373441410013434,29426108200.57143,0.9194489377794988,0.0,0.0,0.011649999999999978,45.04480376633067
2021-12-22,48937.09765625,49544.796875,48450.94140625,48628.51171875,24447979559,0.0,-0.006295931447672265,-0.00548525387653398,1035.152151344082,1216.8912436876203,47409.82366071428,48996.42819940476,-1586.6045386904807,0.02249411775290329,-0.006305767041347801,27698415491.857143,0.8826490297319457,0.0,0.0,-0.03507500000000002,44.76102534166894
2021-12-23,48626.34375,51332.33984375,48065.8359375,50784.5390625,28223878108,-0.2997,0.04433669194360079,0.06543764647282257,1651.4020921778738,1461.4206333055736,47855.41127232143,48725.31975446428,-869.9084821428551,0.06432083398906009,0.044383252904964705,27834947943.42857,1.0139727282896984,0.0,0.0,-0.10305357142857144,59.03179506897241
2021-12-24,50806.05078125,51814.02734375,50514.49609375,50822.1953125,24367912228,0.25135,0.0007414904357732066,0.0999964574831611,1797.3138667005146,1627.7492096676378,48515.41852678572,48593.126860119046,-77.70833333332848,0.025570151820662756,0.0003177678839772791,26615688929.0,0.9155469277163493,-0.2997,0.0,-0.04672142857142858,60.62667746118497
2021-12-25,50854.91796875,51176.59765625,50236.70703125,50429.859375,19030650914,-0.4019,-0.007719775485643066,0.07643917801683564,1752.9685547931454,1708.0223554173847,49027.001674107145,48651.658110119046,375.34356398809905,0.01863758171544574,-0.008358259352835759,25606025818.142857,0.7432098619738191,0.25135,-0.2997,-0.06432142857142857,53.53139720509353
2021-12-26,50428.69140625,51196.37890625,49623.10546875,50809.515625,20964372926,0.0,0.0075284019171428795,0.08783477053935629,1518.1158940126556,1774.7767046814363,49613.07310267857,48720.26134672619,892.8117559523816,0.030964149493405056,0.0075517370792374285,25007499970.285713,0.8383234210101043,-0.4019,0.25135,-0.06432142857142857,52.409775379529485
2021-12-27,50802.609375,51956.328125,50499.46875,50640.41796875,24324345758,-0.130475,-0.003328070621613999,0.08020730332776704,948.2889681454066,1807.487467828393,50150.236049107145,48723.013392857145,1427.22265625,0.028768707554882783,-0.003192580228562325,24059277631.57143,1.0110172936398032,0.0,-0.4019,-0.08296071428571429,66.87481970841235
2021-12-28,50679.859375,50679.859375,47414.2109375,47588.85546875,33430376883,-0.061575,-0.06025942562091624,-0.027540888552179177,1305.3613190798483,1741.1546785286744,49957.69921875,48574.85956101191,1382.8396577380918,0.0686221260278983,-0.06099077511992406,24969930910.857143,1.3388253656907068,-0.130475,0.0,-0.09175714285714287,53.36835303786996
2021-12-29,47623.87109375,48119.7421875,46201.49609375,46444.7109375,30049226299,0.0,-0.02404227880624954,-0.044907826788537664,1831.0685678483435,1840.6425754927486,49645.72767857143,48381.522135416664,1264.2055431547633,0.04130171240233053,-0.024759855282002665,25770109016.57143,1.166049638349488,-0.061575,-0.130475,-0.09175714285714287,40.81722814773421
2021-12-30,46490.60546875,47879.96484375,46060.3125,47178.125,26686491018,0.253575,0.01579112126431248,-0.07101401586143419,1960.0600518892431,1862.6799180888906,49130.525669642855,48357.99851190476,772.5271577380918,0.03856983175465324,0.014788353997930529,25550482289.42857,1.04446134189183,0.0,-0.061575,-0.012717857142857145,48.10437033135721
2021-12-31,47169.37109375,48472.52734375,45819.953125,46306.4453125,36974172400,0.0163,-0.018476352917798256,-0.08885389488260309,2051.4853783194453,1852.996042948148,48485.41852678572,48313.38616071428,172.0323660714348,0.05728304560734576,-0.01829419729881323,27351376599.714287,1.3518212608131115,0.253575,0.0,-0.04629642857142858,50.42531236988238
2022-01-01,46311.74609375,47827.3125,46288.484375,47686.8125,24582667004,0.296,0.029809396471367267,-0.05439330803210274,1872.3236026742634,1808.5395304621206,48093.5546875,48233.591145833336,-140.03645833333576,0.03226946915355267,0.029691525848894132,28144521755.42857,0.873444118810029,0.0163,0.253575,0.05340357142857142,53.22435248283422
2022-01-02,47680.92578125,47881.40625,46856.9375,47345.21875,27951569547,0.0,-0.007163274962024402,-0.06818204882267065,1443.529120087207,1765.7705283452904,47598.65513392857,48102.490327380954,-503.83519345238165,0.021638272608044504,-0.007040698680855167,29142692701.285713,0.9591278964337717,0.296,0.0163,0.05340357142857142,52.41830916701698
2022-01-03,47343.54296875,47510.7265625,45835.96484375,46458.1171875,33071628362,0.27532,-0.0187368774698079,-0.08258819632631942,584.8586578421554,1800.7632886688757,47001.18359375,48089.18731398809,-1088.0037202380918,0.03604885045149033,-0.018702144489575738,30392304501.857143,1.0881579697248405,0.0,0.296,0.11137428571428572,48.482428989842795
2022-01-04,46458.8515625,47406.546875,45752.46484375,45897.57421875,42494677905,0.09885,-0.012065555013512697,-0.03553943950407901,647.6007176360469,1932.2802681807475,46759.571986607145,48055.13690476191,-1295.5649181547633,0.036038550171879825,-0.012081171291867317,31687204647.857143,1.3410674238149851,0.27532,0.0,0.13429214285714283,37.75892126628485
2022-01-05,45899.359375,46929.046875,42798.22265625,43569.00390625,36851084859,0.2108749999999999,-0.050734060615097554,-0.06191678176487736,1379.3430147195552,2313.463226658816,46348.75669642857,47801.43601190476,-1452.6793154761908,0.09481107779371176,-0.05077098025946032,32658898727.857143,1.1283627524025186,0.09885,0.27532,0.16441714285714282,32.47334264311077
2022-01-06,43565.51171875,43748.71875,42645.5390625,43160.9296875,30208048289,0.122111111111111,-0.009366159015892994,-0.08514953301980521,1759.948098579716,2496.8744293417117,45774.87165178572,47586.936197916664,-1812.0645461309468,0.025559683155284212,-0.009286750351101086,33161978338.0,0.9109241909848569,0.2108749999999999,0.09885,0.14563658730158727,19.95218569980453
2022-01-07,43153.5703125,43153.5703125,41077.4453125,41557.90234375,84196607520,0.0728285714285714,-0.03714070469186992,-0.1025460481085162,2340.3534724793985,2749.987020481327,45096.50837053572,47365.78180803572,-2269.2734375,0.04995740600252491,-0.036976499445928665,39908040498.0,2.109765512646995,0.122111111111111,0.2108749999999999,0.1537120975056689,17.496372967237605
2022-01-08,41561.46484375,42228.94140625,40672.27734375,41733.94140625,28066355845,-0.1027,0.004235994902819673,-0.12483264830816698,2323.729951539553,2845.267649453674,44246.09821428572,47122.21819196428,-2876.119977678565,0.03729971361551959,0.004149915387930245,40405710332.42857,0.6946135982783272,0.0728285714285714,0.122111111111111,0.09675495464852603,19.02031407818751
2022-01-09,41734.7265625,42663.94921875,41338.16015625,41911.6015625,21294384372,0.0,0.004256970472081845,-0.11476591155257887,2001.0792754490888,2720.190635231909,43469.8671875,46893.865141369046,-3423.997953869046,0.03163298497488669,0.0042380773655032854,39454683878.85714,0.5397175259947063,-0.1027,0.0728285714285714,0.09675495464852604,17.837799219251238
2022-01-10,41910.23046875,42199.484375,39796.5703125,41821.26171875,32104232331,0.1306166666666666,-0.0021554853640055605,-0.09980721883403376,1567.518299916778,2454.989781867668,42807.459263392855,46652.959635416664,-3845.500372023809,0.057456756772660586,-0.0021228408673710057,39316484445.85714,0.8165590790603581,0.0,-0.1027,0.07608304988662126,17.939940710934863
2022-01-11,41819.5078125,43001.15625,41407.75390625,42735.85546875,26327648900,0.25022,0.021869109453241498,-0.06888640203360419,792.7727602205442,2388.4970587940725,42355.78515625,46357.685453869046,-4001.900297619046,0.0372849057605774,0.021911966548207446,37006908873.71429,0.7114252365644168,0.1306166666666666,0.0,0.09770733560090697,29.112774420895832
2022-01-12,42742.1796875,44135.3671875,42528.98828125,43949.1015625,33499938689,0.2066,0.028389418684672707,0.008724038242138299,896.0143372821032,2329.2215529498017,42410.08482142857,46134.85639880953,-3724.771577380954,0.0365508929452305,0.028237256120865677,36528173706.57143,0.9170986471457059,0.25022,0.1306166666666666,0.0970966213151927,39.32245427318429
2022-01-13,43946.7421875,44278.421875,42447.04296875,42591.5703125,47691135082,0.4074285714285715,-0.030888714484173407,-0.013191545666934368,840.6256709804874,2225.5441400714203,42328.747767857145,45744.71502976191,-3415.9672619047633,0.04299862373734826,-0.030836685668715134,39025757534.14286,1.2220425200017186,0.2066,0.25022,0.13785625850340136,31.371170259822918
2022-01-14,42598.87109375,43346.6875,41982.6171875,43099.69921875,23577403399,0.0199916666666666,0.011930269358978673,0.03709996867134646,806.2755420020138,2138.982941060559,42549.00446428572,45376.97712053572,-2827.97265625,0.03164918403668529,0.01175684031386175,30365871231.142857,0.7764441606015674,0.4074285714285715,0.2066,0.13030812925170066,36.57907686573143
2022-01-15,43101.8984375,43724.671875,42669.03515625,43177.3984375,18371348298,0.6604,0.001802778677309158,0.034587124594798846,745.3612205534073,1829.4870025330902,42755.212611607145,45031.62183779762,-2276.4092261904734,0.024448826398794074,0.0017516629832321409,28980870153.0,0.6339129294949158,0.0199916666666666,0.4074285714285715,0.23932241496598636,28.81740334147797
2022-01-16,43172.0390625,43436.80859375,42691.0234375,43113.87890625,17902097845,0.0,-0.0014711291913973579,0.028686027231794586,651.1331370748272,1457.1138425727993,42926.966517857145,44665.16294642857,-1738.1964285714275,0.01729802966399034,-0.0013471718619961813,28496257792.0,0.6282262736276133,0.6604,0.0199916666666666,0.23932241496598636,29.590442078369378
2022-01-17,43118.12109375,43179.390625,41680.3203125,42250.55078125,21690904261,0.0762928571428571,-0.020024366790964976,0.010264852012045633,540.4433835555416,1130.3372415850524,42988.29352678572,44265.64546130953,-1277.3519345238092,0.03548049160971552,-0.020120781947192846,27008639496.285713,0.8031098443141862,0.0,0.6604,0.23156187074829931,29.65846045650656
2022-01-18,42250.07421875,42534.40234375,41392.21484375,42375.6328125,22417209227,0.1067058823529411,0.0029604828561313745,-0.008429049852843318,583.8900136263896,733.7027207630981,42936.83314732143,44017.396763392855,-1080.5636160714275,0.026953874766988177,0.0029717958150776175,26450005257.285713,0.8475313713151391,0.0762928571428571,0.0,0.21105985394157661,32.224697977368066
2022-01-19,42374.0390625,42478.3046875,41242.9140625,41744.328125,23091543258,0.13861,-0.014897823244158781,-0.05016651897569724,539.8323658031107,719.1096401865443,42621.865513392855,43793.569010416664,-1171.7034970238092,0.02959421508236336,-0.014860772100842258,24963091624.285713,0.9250273806444331,0.1067058823529411,0.0762928571428571,0.20134699679871945,38.88690367715667
2022-01-20,41744.02734375,43413.0234375,40672.82421875,40680.41796875,20382033940,0.1713318181818181,-0.02548634039729203,-0.044871610267656736,912.4169811925467,842.9048247865737,42348.84375,43484.154389880954,-1135.310639880954,0.06735917071587057,-0.025479318663757192,21061791461.142857,0.9677255601738841,0.13861,0.1067058823529411,0.16761888919204043,36.010169439248834
2022-01-21,40699.60546875,41060.52734375,35791.42578125,36457.31640625,43011992031,0.0733166666666666,-0.10381165615712484,-0.1541166860303821,2339.4551844418484,1783.6883104063593,41399.931919642855,43015.14825148809,-1615.2163318452367,0.14452795986916636,-0.10423415690742549,23838161265.714287,1.8043334614428865,0.1713318181818181,0.13861,0.17523674633489755,27.795512270243293
2022-01-22,36471.58984375,36688.8125,34349.25,35030.25,39714385405,0.233775,-0.039143484680769114,-0.18869011872711905,3182.4904877914632,2576.7364909293838,40236.05357142857,42412.454799107145,-2176.4012276785725,0.06678691987639254,-0.03951952327619732,26887166566.714287,1.4770758869834029,0.0733166666666666,0.1713318181818181,0.11429031776346897,23.683173406180003
2022-01-23,35047.359375,36433.3125,34784.96875,36276.8046875,26017975951,-0.10385,0.03558509252717301,-0.1585817465790318,3201.1796456724664,2923.507356456812,39259.32868303572,41885.38746279762,-2626.058779761901,0.0454379530997661,0.03507954192340632,28046577724.714287,0.9276702564703033,0.233775,0.0733166666666666,0.09945460347775469,29.59206425019184
2022-01-24,36275.734375,37247.51953125,33184.05859375,36654.328125,41856658597,0.0822416666666666,0.010406744495611076,-0.13245324741975906,3023.518003953752,3142.4593937065306,38459.86830357143,41418.540364583336,-2958.672061011908,0.11085896660396091,0.010436556461856605,30927399772.714287,1.3533843421886393,-0.10385,0.233775,0.10030443340972747,31.667906144158763
2022-01-25,36654.8046875,37444.5703125,35779.4296875,36954.00390625,26428189594,0.0371299999999999,0.008175727030871549,-0.12794213434497015,2502.839427096602,3236.261660297893,37685.349888392855,40992.65606398809,-3307.3061755952367,0.04505981623058648,0.00816261937011583,31500396968.0,0.8389795728875209,0.0822416666666666,-0.10385,0.09036502164502158,28.550258471476553
2022-01-26,36950.515625,38825.41015625,36374.90625,36852.12109375,31324598034,0.1731772727272727,-0.002757016878562668,-0.11719453279019565,1750.4808180626208,3177.8775086677224,36986.463169642855,40672.80450148809,-3686.3413318452367,0.06649560007729372,-0.002662873023169078,32676547650.285713,0.9586263019351161,0.0371299999999999,0.0822416666666666,0.09530320346320341,21.305178036973572
2022-01-27,36841.87890625,37148.32421875,35629.28125,37138.234375,25041426629,-0.0039294117647058,0.007763821260712289,-0.08707343165625892,703.6089356157257,3143.9700076518625,36480.43694196428,40386.009486607145,-3905.5725446428623,0.04090240137459416,0.008043983573805327,33342175177.285713,0.751043580565776,0.1731772727272727,0.0371299999999999,0.07026588489941428,25.859279569163604
2022-01-28,37128.4453125,37952.87890625,36211.109375,37784.33203125,22238830523,0.01422,0.017397102127314046,0.0363991581336609,858.1408043463424,2981.4720425544538,36670.01060267857,40206.31566220238,-3536.305059523809,0.04609766635041868,0.01766534292587746,30374580676.142857,0.732152675953386,-0.0039294117647058,0.1731772727272727,0.061823503947033336,26.753990348543056
2022-01-29,37780.71484375,38576.26171875,37406.47265625,38138.1796875,17194183075,-0.1387499999999999,0.00936493083845824,0.08872131051020182,646.174628722428,2737.0671656222717,37114.00055803572,40035.08891369047,-2921.088355654756,0.030672388459153568,0.009461569089636608,27157408914.714287,0.6331304701783953,0.01422,-0.0039294117647058,0.008605646804176201,28.481444240645388
2022-01-30,38151.91796875,38266.33984375,37437.7109375,37917.6015625,14643548444,0.3326333333333333,-0.005783656346668664,0.045229917274532516,586.7318380316416,2423.1511629349848,37348.400111607145,39844.8984375,-2496.498325892855,0.021853410345170746,-0.006141667804012556,25532490699.42857,0.5735260463378032,-0.1387499999999999,0.01422,0.07096040870893809,28.104465431724464
2022-01-31,37920.28125,38647.26171875,36733.57421875,38483.125,20734730465,0.0255555555555555,0.01491453610450133,0.049893067709858574,631.6123175788418,2144.287222342205,37609.65680803572,39685.939546130954,-2076.2827380952367,0.049727965179542984,0.014842815808492981,22515072394.857143,0.9209266619873803,0.3326333333333333,-0.1387499999999999,0.06286239283592222,33.7165432765767
2022-02-01,38481.765625,39115.1328125,38113.6640625,38743.2734375,20288500328,0.146091304347826,0.00676006528835682,0.04841882724776636,682.0869431648894,1764.8269044293966,37865.26674107143,39495.81659226191,-1630.5498511904807,0.025848841905822765,0.006795629261098906,21637973928.285713,0.9376340130199692,0.0255555555555555,0.3326333333333333,0.07842829345704025,34.481511001811725
2022-02-02,38743.71484375,38834.6171875,36832.73046875,36952.984375,19155189416,0.079344,-0.046209029430310355,0.0027369735650604188,657.7483381332851,1352.2999359413652,37879.67578125,39162.66815476191,-1282.9923735119082,0.05417388480548129,-0.04621989594884896,19899486982.857143,0.9625971479818382,0.146091304347826,0.0255555555555555,0.06502354021028699,31.374485536718225
2022-02-03,36944.8046875,37154.6015625,36375.5390625,37154.6015625,18591534769,0.04165,0.005456046132945147,0.0004407098984495761,654.6953811297258,977.3438435160691,37882.013950892855,38903.76488095238,-1021.7509300595266,0.020968129578498963,0.005678657033771874,18978073860.0,0.979632332877853,0.079344,0.146091304347826,0.0715348847481021,35.30912221822555
2022-02-04,37149.265625,41527.78515625,37093.62890625,41500.875,29412210792,0.0575058823529411,0.116978066100073,0.0983620132724905,1510.2498758540517,1486.7615225753948,38412.94866071428,38827.63039434524,-414.6817336309541,0.10684488580060059,0.11713850332673972,20002842469.857143,1.470401560994249,0.04165,0.079344,0.0777185822270937,70.80128253666703
2022-02-05,41501.48046875,41847.1640625,41038.09765625,41441.1640625,19652846215,0.2009375,-0.001438787435204647,0.08660571642548986,1880.6554379930813,1633.8143373571143,38884.80357142857,38744.95256696428,139.85100446428987,0.019523254825318047,-0.001453355532591599,20354080061.285713,0.9655482417198757,0.0575058823529411,0.04165,0.1262453679413794,79.80202608031831
2022-02-06,41441.12109375,42500.78515625,41244.90625,42412.43359375,16142097334,0.2829,0.023437312952531153,0.1185420977600895,2230.234168572293,1931.9191423982247,39526.92243303572,38711.55040922619,815.3720238095266,0.02961110221308002,0.023438374116439863,20568158474.142857,0.784810042877341,0.2009375,0.0575058823529411,0.11914060603661748,79.27150029761228
2022-02-07,42406.78125,44401.86328125,41748.15625,43840.28515625,28641855926,0.0856349999999999,0.033665872045371525,0.13920803355366806,2685.1247914865294,2334.353660014544,40292.23102678572,38787.252046130954,1504.9789806547633,0.06053124476248257,0.03380364800146203,21697747825.714287,1.3200381973310686,0.2829,0.2009375,0.12772338381439527,81.1596240393915
2022-02-08,43854.65234375,45293.8671875,42807.8359375,44118.4453125,33079398868,0.1886583333333333,0.0063448528050995545,0.13873819628770234,2926.104376241604,2629.5454343323536,41060.11272321428,38870.24311755953,2189.869605654756,0.05634902210154802,0.006015164974568423,23525019045.714287,1.4061369643832997,0.0856349999999999,0.2829,0.133804387955182,81.1244038057329
2022-02-09,44096.703125,44727.80078125,43232.96875,44338.796875,23245887300,0.0641652173913043,0.004994545046617338,0.19987052804852112,2498.6962584889147,2812.6961861618647,42115.228794642855,38993.78924851191,3121.439546130947,0.03371386092104016,0.005490064627138721,24109404457.714287,0.9641833891322859,0.1886583333333333,0.0856349999999999,0.13163599043965407,82.19291335276185
2022-02-10,44347.80078125,45661.171875,43402.80859375,43565.11328125,32142048537,0.0667346153846153,-0.01744935921313273,0.1725361448962517,1230.485991804993,2834.5277026443177,43031.01618303572,39131.15569196428,3899.860491071435,0.05183880199439255,-0.017648845855078248,26045192138.857143,1.2340875953472765,0.0641652173913043,0.1886583333333333,0.13521950692317056,76.52358842034432
2022-02-11,43571.12890625,43810.83203125,42114.5390625,42407.9375,26954925781,0.1272791666666666,-0.026561982607033352,0.02185646688172227,1081.1978063472466,2767.804206887678,43160.59654017857,39414.51860119047,3746.077938988099,0.039999421541073533,-0.026696379815009743,25694151423.0,1.049068534595442,0.0667346153846153,0.0641652173913043,0.14518711896798847,68.30916176599341
2022-02-12,42412.30078125,42992.55078125,41852.57421875,42244.46875,18152390304,0.0962181818181818,-0.0038546734323026133,0.019384221116194755,894.8546225163888,2681.7768879969612,43275.35435267857,39758.052827380954,3517.3015252976184,0.026985226616206413,-0.00395715460275611,25479800578.57143,0.7124227777224521,0.1272791666666666,0.0667346153846153,0.13022721637058585,66.50955101107473
